2022-02-25 21:17:47.832121|*** Booting Zephyr OS build v2.7.99-416-ge231d5053579  ***
2022-02-25 21:17:47.836022|Initializing...
2022-02-25 21:17:47.837205|The UUID of the device is: 0x10 0x57 0xc7 0xd9 0x80 0xad 0xfe 0x3c 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 
2022-02-25 21:17:47.849422|Bluetooth initialized
2022-02-25 21:17:47.851531|Mesh initialized
2022-02-25 21:17:47.856290|Self-provisioning with address 0x5710
2022-02-25 21:17:47.871233|Provisioned and configured!
2022-02-25 21:17:47.873481|[00:00:00.385,986] [1;33m<wrn> bt_hci_core: Failed to set device name (-12)[0m
2022-02-25 21:17:48.147922|[00:00:00.387,329] [0m<inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)[0m
2022-02-25 21:17:48.156336|[00:00:00.387,329] [0m<inf> bt_hci_core: HW Variant: nRF52x (0x0002)[0m
2022-02-25 21:17:48.162065|[00:00:00.387,329] [0m<inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 2.7 Build 99[0m
2022-02-25 21:17:48.173424|[00:00:00.388,061] [0m<inf> bt_hci_core: Identity: C6:54:37:3B:2B:6E (random)[0m
2022-02-25 21:17:48.181213|[00:00:00.388,061] [0m<inf> bt_hci_core: HCI: version 5.3 (0x0c) revision 0x0000, manufacturer 0x05f1[0m
2022-02-25 21:17:48.190670|[00:00:00.388,061] [0m<inf> bt_hci_core: LMP: version 5.3 (0x0c) subver 0xffff[0m
2022-02-25 21:17:48.198487|[00:00:00.390,411] [0m<inf> bt_mesh_prov_device: Device UUID: 00000000-0000-0000-3cfe-ad80d9c75710[0m
2022-02-25 21:17:48.207335|[00:00:00.398,437] [0m<inf> bt_mesh_main: Primary Element: 0x5710[0m
2022-02-25 21:17:48.214700|[00:00:00.398,468] [0m<dbg> bt_mesh_main.bt_mesh_provision: net_idx 0x0000 flags 0x00 iv_index 0x0000[0m
2022-02-25 21:17:48.914930|seq: 0
2022-02-25 21:17:49.929114|seq: 1
2022-02-25 21:17:50.933571|seq: 2
2022-02-25 21:17:51.905850|seq: 3
2022-02-25 21:17:52.918940|seq: 4
2022-02-25 21:17:53.933087|seq: 5
2022-02-25 21:17:54.910239|seq: 6
2022-02-25 21:17:55.912754|seq: 7
2022-02-25 21:17:56.904253|seq: 8
2022-02-25 21:17:57.963111|seq: 9
2022-02-25 21:17:58.910718|seq: 10
2022-02-25 21:17:59.903971|seq: 11
2022-02-25 21:18:00.937753|seq: 12
2022-02-25 21:18:01.910359|seq: 13
2022-02-25 21:18:02.929660|seq: 14
2022-02-25 21:18:03.910990|seq: 15
2022-02-25 21:18:04.923846|seq: 16
2022-02-25 21:18:05.909870|seq: 17
2022-02-25 21:18:06.926661|seq: 18
2022-02-25 21:18:07.979349|seq: 19
2022-02-25 21:18:08.938425|seq: 20
2022-02-25 21:18:09.915920|seq: 21
2022-02-25 21:18:10.918900|seq: 22
2022-02-25 21:18:11.919797|seq: 23
2022-02-25 21:18:12.918746|seq: 24
2022-02-25 21:18:13.935559|seq: 25
2022-02-25 21:18:14.910942|seq: 26
2022-02-25 21:18:15.927951|seq: 27
2022-02-25 21:18:16.911011|seq: 28
2022-02-25 21:18:17.927208|seq: 29
2022-02-25 21:18:18.918467|seq: 30
2022-02-25 21:18:19.936939|seq: 31
2022-02-25 21:18:20.931263|seq: 32
2022-02-25 21:18:21.906611|seq: 33
2022-02-25 21:18:22.931203|seq: 34
2022-02-25 21:18:23.911091|seq: 35
2022-02-25 21:18:24.910212|seq: 36
2022-02-25 21:18:25.944336|seq: 37
2022-02-25 21:18:26.910838|seq: 38
2022-02-25 21:18:27.919216|seq: 39
2022-02-25 21:18:28.941438|seq: 40
2022-02-25 21:18:29.954835|seq: 41
2022-02-25 21:18:30.911062|seq: 42
2022-02-25 21:18:31.928985|seq: 43
2022-02-25 21:18:32.917200|seq: 44
2022-02-25 21:18:33.909956|seq: 45
2022-02-25 21:18:34.919974|seq: 46
2022-02-25 21:18:35.929439|seq: 47
2022-02-25 21:18:36.911034|seq: 48
2022-02-25 21:18:37.960002|seq: 49
2022-02-25 21:18:38.910637|seq: 50
2022-02-25 21:18:39.930274|seq: 51
2022-02-25 21:18:40.911249|seq: 52
2022-02-25 21:18:41.931911|seq: 53
2022-02-25 21:18:42.911302|seq: 54
2022-02-25 21:18:43.931288|seq: 55
2022-02-25 21:18:44.929172|seq: 56
2022-02-25 21:18:45.927281|seq: 57
2022-02-25 21:18:46.911763|seq: 58
2022-02-25 21:18:47.964314|seq: 59
2022-02-25 21:18:48.906783|seq: 60
2022-02-25 21:18:49.940290|seq: 61
2022-02-25 21:18:50.927453|seq: 62
2022-02-25 21:18:51.938020|seq: 63
2022-02-25 21:18:52.911304|seq: 64
2022-02-25 21:18:53.934808|seq: 65
2022-02-25 21:18:54.912001|seq: 66
2022-02-25 21:18:55.910884|seq: 67
2022-02-25 21:18:56.933726|seq: 68
2022-02-25 21:18:57.957081|seq: 69
2022-02-25 21:18:58.918614|seq: 70
2022-02-25 21:18:59.936758|seq: 71
2022-02-25 21:19:00.911349|seq: 72
2022-02-25 21:19:01.940089|seq: 73
2022-02-25 21:19:02.912298|seq: 74
2022-02-25 21:19:03.920696|seq: 75
2022-02-25 21:19:04.926504|seq: 76
2022-02-25 21:19:05.933971|seq: 77
2022-02-25 21:19:06.937562|seq: 78
2022-02-25 21:19:07.912485|seq: 79
2022-02-25 21:19:08.911615|seq: 80
2022-02-25 21:19:09.920672|seq: 81
2022-02-25 21:19:10.925931|seq: 82
2022-02-25 21:19:11.923081|seq: 83
2022-02-25 21:19:12.930659|seq: 84
2022-02-25 21:19:13.917055|seq: 85
2022-02-25 21:19:14.935790|seq: 86
2022-02-25 21:19:15.938097|seq: 87
2022-02-25 21:19:16.912606|seq: 88
2022-02-25 21:19:17.971760|seq: 89
2022-02-25 21:19:18.932003|seq: 90
2022-02-25 21:19:19.913841|seq: 91
2022-02-25 21:19:20.944322|seq: 92
2022-02-25 21:19:21.912880|seq: 93
2022-02-25 21:19:22.911105|seq: 94
2022-02-25 21:19:23.933566|seq: 95
2022-02-25 21:19:24.908117|seq: 96
2022-02-25 21:19:25.915698|seq: 97
2022-02-25 21:19:26.906461|seq: 98
2022-02-25 21:19:27.956286|seq: 99
2022-02-25 21:19:28.912834|seq: 100
2022-02-25 21:19:29.939322|seq: 101
2022-02-25 21:19:30.912741|seq: 102
2022-02-25 21:19:31.930028|seq: 103
2022-02-25 21:19:32.913569|seq: 104
2022-02-25 21:19:33.929126|seq: 105
2022-02-25 21:19:34.913815|seq: 106
2022-02-25 21:19:35.930593|seq: 107
2022-02-25 21:19:36.912889|seq: 108
2022-02-25 21:19:37.930866|seq: 109
2022-02-25 21:19:38.914646|seq: 110
2022-02-25 21:19:39.938053|seq: 111
2022-02-25 21:19:40.938414|seq: 112
2022-02-25 21:19:41.923699|seq: 113
2022-02-25 21:19:42.917045|seq: 114
2022-02-25 21:19:43.934955|seq: 115
2022-02-25 21:19:44.914054|seq: 116
